Date,Time,Contacts,Messages,Shift
2019-11-18,12:06 am,Neelam,meme b share nj ki,am
2019-11-18,12:07 am,Smridhiii,,am
2019-11-18,12:07 am,Neelam,tm me se kisi ko ni pta chla,am
2019-11-18,12:07 am,Smridhiii,Kyuuuu,am
2019-11-18,12:07 am,Smridhiii,Nhi bhn,am
2019-11-18,12:07 am,Anchuuu,,am
2019-11-18,12:07 am,Neelam,sbse tng ake,am
2019-11-18,12:07 am,Smridhiii,Insta itna use nhi hota,am
2019-11-18,12:07 am,Smridhiii,,am
2019-11-18,12:07 am,Anchuuu,,am
2019-11-18,12:07 am,Smridhiii,Humse bhi,am
2019-11-18,12:07 am,Smridhiii,Lehh fr toh yha se terko jaana pdega fr,am
2019-11-18,12:07 am,Neelam,ok fr kisi din achi si story lago to ss smd kr dena ispe,am
2019-11-18,12:07 am,Smridhiii,,am
2019-11-18,12:07 am,Neelam,chl chutiya,am
2019-11-18,12:07 am,Smridhiii,Bc,am
2019-11-18,12:07 am,Smridhiii,Install kr le,am
2019-11-18,12:07 am,Neelam,chl be,am
2019-11-18,12:08 am,Neelam,ab na kru,am
2019-11-18,12:08 am,Anchuuu,,am
2019-11-18,12:08 am,Smridhiii,,am
2019-11-18,12:08 am,Neelam,fb b uninstall,am
2019-11-18,12:08 am,Neelam,ab bs ph m watsapp h,am
2019-11-18,12:08 am,Smridhiii,Ab isko bol tu,am
2019-11-18,12:08 am,Anchuuu,Vo toh id disactivate nhi ki,am
2019-11-18,12:08 am,Neelam,,am
2019-11-18,12:08 am,Neelam,ni bhn,am
2019-11-18,12:08 am,Smridhiii,,am
2019-11-18,12:08 am,Smridhiii,Lol,am
2019-11-18,12:08 am,Neelam,lrni thi kya,am
2019-11-18,12:08 am,Smridhiii,Kr na fr,am
2019-11-18,12:08 am,Anchuuu,Xam k liye show off,am
2019-11-18,12:08 am,Anchuuu,,am
2019-11-18,12:08 am,Neelam,q be,am
2019-11-18,12:08 am,Neelam,chl chutiya,am
2019-11-18,12:08 am,Anchuuu,Tu gandu,am
2019-11-18,12:09 am,Anchuuu,Muh me leke soja,am
2019-11-18,12:09 am,Anchuuu,,am
2019-11-18,12:09 am,Neelam,aise kaise bhnchoo,am
2019-11-18,12:09 am,Neelam,,am
2019-11-18,12:09 am,Anchuuu,,am
2019-11-18,12:09 am,Neelam,somu kha h,am
2019-11-18,12:09 am,Smridhiii,Yeh acha tha,am
2019-11-18,12:09 am,Smridhiii,,am
2019-11-18,12:09 am,Neelam,bula us gandu ko b,am
2019-11-18,12:09 am,Smridhiii,Ruk bulati hu,am
2019-11-18,12:09 am,Neelam,ha tu b gandu,am
2019-11-18,12:09 am,Anchuuu,,am
2019-11-18,12:09 am,Neelam,bula bula,am
2019-11-18,12:09 am,Smridhiii,Aa rhi h,am
2019-11-18,12:09 am,Smridhiii,,am
2019-11-18,12:10 am,Neelam,ha bula n,am
2019-11-18,12:10 am,Neelam,an de,am
2019-11-18,12:10 am,Neelam,,am
2019-11-18,12:10 am,Neelam,chutiya ko,am
2019-11-18,12:10 am,Neelam,are bula n,am
2019-11-18,12:10 am,Neelam,re,am
2019-11-18,12:10 am,Neelam,amshu tu mt ja,am
2019-11-18,12:10 am,Neelam,anshu,am
2019-11-18,12:10 am,Neelam,tu b yhi ruk,am
2019-11-18,12:10 am,Neelam,,am
2019-11-18,12:10 am,Neelam,kha mr gye sare ab,am
2019-11-18,12:10 am,Neelam,,am
2019-11-18,12:10 am,Smridhiii,Abe yhi h ruk ja,am
2019-11-18,12:10 am,chomu,Yhi hu bhn,am
2019-11-18,12:11 am,chomu,Tere Dil m,am
2019-11-18,12:11 am,Smridhiii,Teri kaise le soch rhe h,am
2019-11-18,12:11 am,Neelam,ayee,am
2019-11-18,12:11 am,Neelam,chutiya a gi,am
2019-11-18,12:11 am,Smridhiii,,am
2019-11-18,12:11 am,Neelam,a gi,am
2019-11-18,12:11 am,chomu,Dekh dyaan se,am
2019-11-18,12:11 am,Neelam,,am
2019-11-18,12:11 am,Smridhiii,,am
2019-11-18,12:11 am,Neelam,ha hri hri dikh ri h tatti si,am
2019-11-18,12:11 am,Neelam,,am
2019-11-18,12:11 am,Smridhiii,Acha aisa dhokha mere sath,am
2019-11-18,12:11 am,Smridhiii,,am
2019-11-18,12:11 am,Smridhiii,Yeh acha tha,am
2019-11-18,12:11 am,Smridhiii,Abeee,am
2019-11-18,12:11 am,Neelam,yhi to ni h bhn mere ps,am
2019-11-18,12:11 am,Neelam,,am
2019-11-18,12:11 am,Smridhiii,Bhains kha gyi,am
2019-11-18,12:11 am,Smridhiii,,am
2019-11-18,12:11 am,Neelam,bula ab us chutiya ko,am
2019-11-18,12:11 am,Smridhiii,Tu bhoot h,am
2019-11-18,12:11 am,Neelam,,am
2019-11-18,12:11 am,chomu,Yrr,am
2019-11-18,12:11 am,chomu,Bhoot se baat krni h,am
2019-11-18,12:11 am,chomu,Abhi,am
2019-11-18,12:11 am,Smridhiii,Bhn somu bhoot se baat kr rhe h hum,am
2019-11-18,12:12 am,Neelam,kro yr,am
2019-11-18,12:12 am,Smridhiii,,am
2019-11-18,12:12 am,Neelam,bhoot hi kam ayga,am
2019-11-18,12:12 am,Smridhiii,Ha,am
2019-11-18,12:12 am,chomu,Neelam tere laptop m ney h,am
2019-11-18,12:12 am,chomu,Net h,am
2019-11-18,12:12 am,Neelam,kya,am
2019-11-18,12:12 am,Smridhiii,Abe laptop hi nhi ja,am
2019-11-18,12:12 am,Neelam,na re pgl...lappy hi ni h,am
2019-11-18,12:12 am,chomu,Yr,am
2019-11-18,12:12 am,Smridhiii,H*,am
2019-11-18,12:12 am,Smridhiii,,am
2019-11-18,12:12 am,Neelam,tu net mng ri h,am
2019-11-18,12:12 am,Anchuuu,,am
2019-11-18,12:12 am,Neelam,chutiya,am
2019-11-18,12:12 am,Smridhiii,,am
2019-11-18,12:12 am,chomu,Bc tu tohh mt hi bol ye,am
2019-11-18,12:12 am,Smridhiii,Chutiya h yeh,am
2019-11-18,12:12 am,chomu,Bhoot se baat kra do,am
2019-11-18,12:12 am,Anchuuu,,am
2019-11-18,12:12 am,Smridhiii,Dekha rhi h teri baato ko sunti bhi nhi h yeh,am
2019-11-18,12:12 am,Smridhiii,,am
2019-11-18,12:12 am,Neelam,,am
2019-11-18,12:12 am,Smridhiii,Abe ruk,am
2019-11-18,12:12 am,Smridhiii,Anshu se faaat rhi h,am
2019-11-18,12:12 am,Smridhiii,,am
2019-11-18,12:13 am,Neelam,,am
2019-11-18,12:13 am,Neelam,kiski,am
2019-11-18,12:13 am,chomu,Ching chaskg dhji shku kifdtjb chinfin,am
2019-11-18,12:13 am,Neelam,kya bhoki be,am
2019-11-18,12:13 am,Neelam,ching ki ma ka,am
2019-11-18,12:13 am,Neelam,age,am
2019-11-18,12:13 am,Smridhiii,Abe sry anshu ki faat rhi h,am
2019-11-18,12:13 am,Smridhiii,Bhoot ke naam se,am
2019-11-18,12:13 am,Neelam,ohh acha,am
2019-11-18,12:13 am,Smridhiii,,am
2019-11-18,12:14 am,Neelam,,am
2019-11-18,12:14 am,Smridhiii,Hnji,am
2019-11-18,12:14 am,Neelam,yr bye,am
2019-11-18,12:14 am,Neelam,m ja ri hu,am
2019-11-18,12:14 am,Neelam,ab,am
2019-11-18,12:14 am,Neelam,,am
2019-11-18,12:14 am,Neelam,gn,am
2019-11-18,12:14 am,Smridhiii,Ja,am
2019-11-18,12:14 am,Smridhiii,Bye,am
2019-11-18,12:14 am,Smridhiii,Gandu,am
2019-11-18,12:14 am,Neelam,mere net ki to vaise b lnka lga di tmne,am
2019-11-18,12:14 am,Smridhiii,,am
2019-11-18,12:14 am,Smridhiii,,am
2019-11-18,12:14 am,Neelam,,am
2019-11-18,12:14 am,Smridhiii,Humne nhi tune khud lagyi h,am
2019-11-18,12:14 am,Neelam,ha ye b h,am
2019-11-18,12:14 am,Smridhiii,Saari video dekhegi Tu,am
2019-11-18,12:15 am,Neelam,,am
2019-11-18,12:15 am,Smridhiii,,am
2019-11-18,12:15 am,Neelam,ab na,am
2019-11-18,12:15 am,Neelam,pgl,am
2019-11-18,12:15 am,Neelam,mrungi ab bs,am
2019-11-18,12:15 am,Neelam,bed p,am
2019-11-18,12:15 am,chomu,Chlo m bhi jaa rhi hu,am
2019-11-18,12:15 am,Smridhiii,,am
2019-11-18,12:15 am,Neelam,tm b mro sare,am
2019-11-18,12:15 am,Smridhiii,,am
2019-11-18,12:15 am,Neelam,chl b nikl phli furst m,am
2019-11-18,12:15 am,Neelam,jldi bhag,am
2019-11-18,12:15 am,Neelam,,am
2019-11-18,12:15 am,Neelam,tu b nill,am
2019-11-18,12:15 am,Neelam,sali rt m jgrata kregi,am
2019-11-18,12:15 am,Smridhiii,Ha ja rhi hu,am
2019-11-18,12:16 am,Smridhiii,Nhi bhn,am
2019-11-18,12:16 am,Neelam,chlo chlo goli ho lo sb,am
2019-11-18,12:16 am,Smridhiii,Ha ha,am
2019-11-18,12:16 am,Neelam,,am
2019-11-18,12:16 am,Smridhiii,Tu bhi nikl chl,am
2019-11-18,12:16 am,Smridhiii,,am
2019-11-18,12:16 am,Neelam,ha re,am
2019-11-18,12:16 am,Neelam,,am
2019-11-18,12:16 am,Smridhiii,Hawww,am
2019-11-18,12:16 am,Smridhiii,Taste bhi kr li tune,am
2019-11-18,12:16 am,Smridhiii,Chiiii,am
2019-11-18,12:16 am,Smridhiii,Abe yeh,am
2019-11-18,12:17 am,Neelam,hpp,am
2019-11-18,12:17 am,Smridhiii,Pregnant ho gyi,am
2019-11-18,12:17 am,Neelam,,am
2019-11-18,12:17 am,Smridhiii,,am
2019-11-18,12:17 am,Neelam,bc,am
2019-11-18,12:17 am,Smridhiii,Le liya isne ander,am
2019-11-18,12:17 am,Smridhiii,Pura ka pura,am
2019-11-18,12:17 am,Smridhiii,,am
2019-11-18,8:19 am,Neelam,,am
2019-11-18,8:19 am,Neelam,<Media omitted>,am
2019-11-18,8:55 am,Anchuuu,,am
2019-11-18,9:08 am,Smridhiii,Bhn merko smj nhi aaya,am
2019-11-18,9:09 am,Smridhiii,,am
2019-11-18,10:29 am,Neelam,chutiya h bhn tu,am
2019-11-18,10:29 am,Neelam,,am
2019-11-18,10:58 am,Neelam,bc g,am
2019-11-18,10:58 am,Neelam,gandu,am
2019-11-18,10:58 am,Neelam,chutiya,am
2019-11-18,10:58 am,Neelam,sali,am
2019-11-18,10:58 am,Neelam,tm dono mrogi mere hth se,am
2019-11-18,10:58 am,Neelam,bc ghr p hu...ph p bkchodi mr ri h,am
2019-11-18,10:58 am,Neelam,,am
2019-11-18,10:58 am,Neelam,muh m le lo dono,am
2019-11-18,10:58 am,Neelam,,am
2019-11-18,11:05 am,Smridhiii,,am
2019-11-18,11:13 am,Anchuuu,,am
2019-11-18,12:00 pm,Neelam,anshu or somu,pm
2019-11-18,12:00 pm,Neelam,tu ni bhn...tu to achi h,pm
2019-11-18,1:47 pm,Smridhiii,,pm
2019-11-18,1:58 pm,Neelam,,pm
2019-11-18,2:14 pm,Anchuuu,,pm
2019-11-18,8:19 pm,Anchuuu,Mujhe zinda nhi rhna,pm
2019-11-18,8:19 pm,Anchuuu,,pm
2019-11-18,8:20 pm,Anchuuu,Maine sadhna ki dp dekh li,pm
2019-11-18,8:20 pm,Anchuuu,,pm
2019-11-18,8:20 pm,Smridhiii,,pm
2019-11-18,10:10 pm,Neelam,,pm
2019-11-18,11:45 pm,Neelam,<Media omitted>,pm
2019-11-19,12:03 am,Smridhiii,,am
2019-11-19,8:05 pm,Smridhiii,Suni chutyio,pm
2019-11-19,8:06 pm,Smridhiii,2nd bhi kr lena,pm
2019-11-19,8:06 pm,Smridhiii,Purane wale ka,pm
2019-11-19,8:07 pm,Smridhiii,Thik h,pm
2019-11-19,9:10 pm,Neelam,ha bhn,pm
2019-11-19,9:37 pm,Anchuuu,Chl nikl na,pm
2019-11-19,9:37 pm,Anchuuu,,pm
2019-11-19,9:37 pm,Anchuuu,Nind aari h,pm
2019-11-19,9:40 pm,Smridhiii,,pm
2019-11-19,9:40 pm,Smridhiii,Itni thand me kha nikal rhi h Tu,pm
2019-11-19,9:41 pm,Anchuuu,,pm
2019-11-19,10:39 pm,Smridhiii,Humare yha aas pass khi,pm
2019-11-19,10:39 pm,Smridhiii,Zabardast gaane chl rhe h,pm
2019-11-19,10:39 pm,Smridhiii,,pm
2019-11-19,10:59 pm,Neelam,sun le fr,pm
2019-11-19,10:59 pm,Neelam,,pm
2019-11-19,11:00 pm,Smridhiii,Bhn band ho gye,pm
2019-11-19,11:00 pm,Smridhiii,,pm
2019-11-19,11:00 pm,Smridhiii,Ab me sone ja rhi hu,pm
2019-11-19,11:00 pm,Smridhiii,Bhout hua,pm
2019-11-20,7:07 am,Neelam,anshu smridhi,am
2019-11-20,7:07 am,Neelam,bh. dono meko call kr dena abi,am
2019-11-20,7:08 am,Neelam,bus aye jb,am
2019-11-20,7:08 am,Neelam,yr meri outgoing bnd ho gai maine drkha ni,am
2019-11-20,7:08 am,Neelam,bc kha,am
2019-11-20,7:08 am,Neelam,ho,am
2019-11-20,2:27 pm,Anchuuu,<Media omitted>,pm
2019-11-20,4:39 pm,Anchuuu,Somu neelam ki vedio dede,pm
2019-11-20,4:49 pm,Neelam,bc tm sb b ho usme,pm
2019-11-20,4:57 pm,Anchuuu,,pm
2019-11-21,11:29 am,Smridhiii,Somu bhn kl ki pics send kr de sbki,am
2019-11-21,11:29 am,Smridhiii,Yha pr,am
2019-11-21,11:31 am,Smridhiii,Aaj nhi aa rhe na vo saare chuyiya,am
2019-11-21,11:31 am,Smridhiii,,am
2019-11-21,12:51 pm,Anchuuu,<Media omitted>,pm
2019-11-21,12:51 pm,Anchuuu,<Media omitted>,pm
2019-11-21,2:04 pm,Smridhiii,Bhn capital gain ke opposite h pgbp,pm
2019-11-21,2:04 pm,Smridhiii,,pm
2019-11-21,2:04 pm,Smridhiii,Shi h yeh toh,pm
2019-11-21,2:05 pm,Anchuuu,Bhn ya toh pgbp krle ya phir capital gain,pm
2019-11-21,2:05 pm,Smridhiii,Ok bhn,pm
2019-11-21,2:06 pm,Smridhiii,Bhej de bhn,pm
2019-11-21,2:06 pm,Smridhiii,In chutyion,pm
2019-11-21,2:06 pm,Smridhiii,Ka kya,pm
2019-11-21,2:06 pm,Smridhiii,,pm
2019-11-21,2:06 pm,Smridhiii,Abe ooooo,pm
2019-11-21,2:06 pm,Smridhiii,Suno saare,pm
2019-11-21,2:06 pm,Anchuuu,<Media omitted>,pm
2019-11-21,2:06 pm,Anchuuu,<Media omitted>,pm
2019-11-21,2:06 pm,Anchuuu,,pm
2019-11-21,2:07 pm,Smridhiii,Pizza wali pic status pr lagao,pm
2019-11-21,2:07 pm,Smridhiii,Sb ek atah,pm
2019-11-21,2:07 pm,Smridhiii,Sath*,pm
2019-11-21,2:07 pm,Smridhiii,Yeh wali,pm
2019-11-21,2:08 pm,Anchuuu,,pm
2019-11-21,2:08 pm,Smridhiii,Sb yeh pic 6 bje on9 aana or,pm
2019-11-21,2:08 pm,Smridhiii,Sb sath me lagayenge,pm
2019-11-21,2:08 pm,Anchuuu,Oj,pm
2019-11-21,2:08 pm,Smridhiii,Thik h na,pm
2019-11-21,2:08 pm,Smridhiii,Abhi neelam so rhi h mtlb net off h,pm
2019-11-21,2:08 pm,Smridhiii,,pm
2019-11-21,2:15 pm,Anchuuu,,pm
2019-11-21,2:15 pm,Anchuuu,Ha toh,pm
2019-11-21,2:20 pm,Neelam,,pm
2019-11-21,2:20 pm,Neelam,nha ri thi bhn,pm
2019-11-21,2:20 pm,Anchuuu,,pm
2019-11-21,2:24 pm,Neelam,5th m kya likha h bhn,pm
2019-11-21,2:25 pm,Anchuuu,Set off n carring forward,pm
2019-11-21,2:25 pm,Anchuuu,Or kai bar deductions bhi hota h,pm
2019-11-21,2:25 pm,Anchuuu,Theory only,pm
2019-11-21,2:50 pm,Neelam,ok,pm
2019-11-21,2:56 pm,Neelam,<Media omitted>,pm
2019-11-21,2:56 pm,Neelam,,pm
2019-11-21,2:56 pm,Neelam,pura sunna,pm
2019-11-21,6:12 pm,Smridhiii,Ok,pm
2019-11-21,6:12 pm,Anchuuu,Ha,pm
2019-11-21,6:13 pm,Anchuuu,Suno tum sb,pm
2019-11-21,6:13 pm,Anchuuu,Kl akash ki bday party h or m vha jaungu,pm
2019-11-21,6:13 pm,Anchuuu,Jaungi,pm
2019-11-21,6:14 pm,Anchuuu,Ohk,pm
2019-11-21,6:17 pm,Smridhiii,Ok,pm
2019-11-21,6:20 pm,Anchuuu,Ha,pm
2019-11-21,11:04 pm,Anchuuu,SANS,pm
2019-11-21,11:04 pm,Anchuuu,,pm
2019-11-21,11:04 pm,Anchuuu,Meaning ... Without,pm
2019-11-22,12:43 am,Neelam,,am
2019-11-22,7:53 am,Anchuuu,,am
2019-11-23,9:57 pm,Smridhiii,Bhnchooo,pm
2019-11-23,9:57 pm,Smridhiii,Saare on9 ho,pm
2019-11-23,9:57 pm,Smridhiii,Yha baat krne me sbke dikkt ho rhi h,pm
2019-11-23,9:57 pm,Smridhiii,,pm
2019-11-23,9:59 pm,Neelam,,pm
2019-11-23,10:06 pm,Anchuuu,,pm
2019-11-23,10:06 pm,Anchuuu,,pm
2019-11-23,10:06 pm,Anchuuu,,pm
2019-11-23,10:06 pm,Anchuuu,,pm
2019-11-24,9:20 am,Neelam,<Media omitted>,am
2019-11-24,9:20 am,Neelam,mil gya meko ye song,am
2019-11-24,9:59 am,Anchuuu,Konsa,am
2019-11-24,10:11 am,Neelam,yhi,am
2019-11-24,10:11 am,Anchuuu,,am
2019-11-24,4:11 pm,Neelam,or bhncho kha mr re ho sare,pm
2019-11-24,4:14 pm,Anchuuu,hawww,pm
2019-11-24,4:14 pm,Neelam,bhn,pm
2019-11-24,4:14 pm,Neelam,meri zindgi m tbahi machi h,pm
2019-11-24,4:26 pm,Anchuuu,Are are,pm
2019-11-24,4:26 pm,Anchuuu,Porn km dekh,pm
2019-11-24,4:26 pm,Neelam,,pm
2019-11-24,4:26 pm,Neelam,bc chhod rkha h,pm
2019-11-24,4:26 pm,Anchuuu,Merko usi se hote h,pm
2019-11-24,4:26 pm,Anchuuu,,pm
2019-11-24,4:26 pm,Neelam,kitte dino se,pm
2019-11-24,4:26 pm,Anchuuu,,pm
2019-11-24,4:26 pm,Neelam,bhnchooo,pm
2019-11-24,4:26 pm,Anchuuu,,pm
2019-11-24,4:26 pm,Neelam,usse b ye hota h,pm
2019-11-24,4:26 pm,Neelam,meko aj pta chla,pm
2019-11-24,4:26 pm,Neelam,meko lga ek hi chiz hoti h,pm
2019-11-24,4:33 pm,Anchuuu,,pm
2019-11-24,4:33 pm,Anchuuu,Nhi sbko nhi hota yr,pm
2019-11-24,4:33 pm,Anchuuu,Mera alag case h,pm
2019-11-24,4:33 pm,Anchuuu,,pm
2019-11-24,4:33 pm,Neelam,ha ye bt b h....,pm
2019-11-24,4:33 pm,Anchuuu,,pm
2019-11-24,4:33 pm,Anchuuu,,pm
2019-11-24,4:33 pm,Neelam,,pm
2019-11-24,4:34 pm,Anchuuu,Merko dr. Ne mna kiya h porn dekhne ko,pm
2019-11-24,4:34 pm,Neelam,bhn kb milenge,pm
2019-11-24,4:34 pm,Anchuuu,,pm
2019-11-24,4:34 pm,Anchuuu,29,pm
2019-11-24,4:34 pm,Neelam,meko tm chutio se milne ka mn ho ra h,pm
2019-11-24,4:34 pm,Anchuuu,,pm
2019-11-24,4:34 pm,Anchuuu,acha bby,pm
2019-11-24,4:34 pm,Neelam,hooo...tu use btaai kya ki dekhti h,pm
2019-11-24,4:34 pm,Neelam,yooo,pm
2019-11-24,4:34 pm,Anchuuu,pucha tha usne,pm
2019-11-24,4:35 pm,Anchuuu,Periods me bhi mis balance ho jata h mujhe,pm
2019-11-24,4:35 pm,Anchuuu,,pm
2019-11-24,4:35 pm,Neelam,bhnchoo....,pm
2019-11-24,4:35 pm,Neelam,fr to tu kr cmtrol bhn,pm
2019-11-24,4:35 pm,Neelam,,pm
2019-11-24,4:35 pm,Neelam,control*,pm
2019-11-24,4:35 pm,Anchuuu,,pm
2019-11-24,4:35 pm,Neelam,hwsi drinda,pm
2019-11-24,4:35 pm,Anchuuu,Nhi hota,pm
2019-11-24,4:36 pm,Neelam,chupa h tere andr,pm
2019-11-24,4:36 pm,Neelam,,pm
2019-11-24,4:36 pm,Neelam,mt kr fr....le mze,pm
2019-11-24,4:36 pm,Anchuuu,,pm
2019-11-24,4:36 pm,Neelam,,pm
2019-11-24,4:36 pm,Anchuuu,,pm
2019-11-24,5:30 pm,Smridhiii,Bhout bhn,pm
2019-11-24,5:30 pm,Smridhiii,Bs puch mt iske ander kitni hawas h,pm
2019-11-24,5:30 pm,Smridhiii,,pm
2019-11-24,5:50 pm,Neelam,tere upr nikaldi kya,pm
2019-11-24,5:58 pm,Anchuuu,,pm
2019-11-24,9:00 pm,Smridhiii,,pm
2019-11-25,10:07 am,Neelam,<Media omitted>,am
2019-11-25,11:15 am,Neelam,<Media omitted>,am
2019-11-25,12:54 pm,Neelam,oye suno,pm
2019-11-25,12:54 pm,Neelam,neetu mam ne hrm k imp topics ya ques diye h kya?,pm
2019-11-25,1:06 pm,Anchuuu,Nah,pm
2019-11-25,1:06 pm,Anchuuu,<Media omitted>,pm
2019-11-25,2:54 pm,Anchuuu,<Media omitted>,pm
2019-11-25,2:54 pm,Anchuuu,Neelam,pm
2019-11-25,2:54 pm,Anchuuu,,pm
2019-11-25,3:03 pm,Smridhiii,,pm
2019-11-25,3:42 pm,Neelam,,pm
2019-11-25,3:42 pm,Neelam,yr psnd h bhot gulab jamun but aise kon rkhta h be,pm
2019-11-25,5:04 pm,Anchuuu,,pm
2019-11-25,6:07 pm,Smridhiii,,pm
2019-11-25,7:57 pm,Anchuuu,,pm
2019-11-25,8:40 pm,Neelam,yr meko ek doubt tha,pm
2019-11-25,8:40 pm,Anchuuu,Bol,pm
2019-11-25,8:40 pm,Neelam,,pm
2019-11-25,8:40 pm,Anchuuu,,pm
2019-11-25,8:40 pm,Anchuuu,Btati hu,pm
2019-11-25,8:40 pm,Neelam,bta n yr,pm
2019-11-25,8:40 pm,Neelam,urgent h,pm
2019-11-25,8:40 pm,Neelam,bta jldi,pm
2019-11-25,8:42 pm,Neelam,kha gi be,pm
2019-11-25,8:42 pm,Neelam,chutiya,pm
2019-11-25,8:43 pm,Anchuuu,,pm
2019-11-25,8:43 pm,Neelam,bta de bhn plz,pm
2019-11-25,8:43 pm,Neelam,mere l**e lg jaynge vrna,pm
2019-11-25,8:44 pm,Anchuuu,Pimp search kr,pm
2019-11-25,8:44 pm,Anchuuu,,pm
2019-11-25,8:44 pm,Neelam,ok ruk,pm
2019-11-25,8:44 pm,Anchuuu,Jo iska mtlb h vhi h,pm
2019-11-25,8:44 pm,Anchuuu,,pm
2019-11-25,8:44 pm,Anchuuu,Ha,pm
2019-11-25,8:44 pm,Neelam,<Media omitted>,pm
2019-11-25,8:44 pm,Neelam,ye kaisa meaning,pm
2019-11-25,8:45 pm,Anchuuu,<Media omitted>,pm
2019-11-25,8:46 pm,Neelam,ye to acha meaning h...mtlb bdi gali ni h,pm
2019-11-25,8:46 pm,Neelam,<Media omitted>,pm
2019-11-25,8:46 pm,Neelam,tq bhn,pm
2019-11-25,8:47 pm,Neelam,...tere liye,pm
2019-11-25,8:47 pm,Neelam,You deleted this message,pm
2019-11-25,8:47 pm,Neelam,anshu,pm
2019-11-25,9:09 pm,Anchuuu,,pm
2019-11-25,9:09 pm,Anchuuu,Thnk uv,pm
2019-11-25,10:18 pm,Neelam,<Media omitted>,pm
2019-11-25,10:18 pm,Neelam,<Media omitted>,pm
2019-11-25,10:18 pm,Neelam,,pm
2019-11-25,10:26 pm,Anchuuu,,pm
2019-11-25,10:26 pm,Anchuuu,,pm
2019-11-25,10:26 pm,Neelam,aise na dekh pgli,pm
2019-11-25,10:27 pm,Neelam,pyar ho jayga,pm
2019-11-25,10:27 pm,Neelam,,pm
2019-11-25,10:27 pm,Neelam,tatti,pm
2019-11-25,10:27 pm,Smridhiii,,pm
2019-11-25,10:27 pm,Neelam,,pm
2019-11-25,10:27 pm,Smridhiii,Terko tatti se pyaar,pm
2019-11-25,10:28 pm,Anchuuu,,pm
2019-11-25,10:32 pm,Neelam,ha anshu namk tatti,pm
2019-11-25,10:32 pm,Neelam,bdi hi pyari tatti h,pm
2019-11-25,10:32 pm,Neelam,cute tatti h,pm
2019-11-25,10:32 pm,Neelam,,pm
2019-11-25,10:32 pm,Neelam,thodi bdi or moti tatti h but chlegi,pm
2019-11-25,10:32 pm,Neelam,,pm
2019-11-25,10:32 pm,Anchuuu,,pm
2019-11-25,10:32 pm,Neelam,,pm
2019-11-25,10:32 pm,Anchuuu,Gandu aurat,pm
2019-11-25,10:33 pm,Neelam,,pm
2019-11-25,10:33 pm,Neelam,bol meri tatti,pm
2019-11-25,10:33 pm,Neelam,,pm
2019-11-25,10:33 pm,Smridhiii,,pm
2019-11-25,10:33 pm,Smridhiii,Shi h carry on,pm
2019-11-25,10:33 pm,Smridhiii,Tera teri tatti ke liye pyaar or badhe,pm
2019-11-25,10:33 pm,Smridhiii,,pm
2019-11-25,10:34 pm,Neelam,are bhn,pm
2019-11-25,10:34 pm,Neelam,or tu susu h,pm
2019-11-25,10:34 pm,Neelam,,pm
2019-11-25,10:34 pm,Neelam,ptli vali,pm
2019-11-25,10:34 pm,Neelam,achi si,pm
2019-11-25,10:34 pm,Smridhiii,,pm
2019-11-25,10:34 pm,Smridhiii,Or somu kya h,pm
2019-11-25,10:34 pm,Smridhiii,Loose motion,pm
2019-11-25,10:34 pm,Smridhiii,Paani wale,pm
2019-11-25,10:34 pm,Smridhiii,,pm
2019-11-25,10:34 pm,Anchuuu,,pm
2019-11-25,10:35 pm,Neelam,ha,pm
2019-11-25,10:35 pm,Neelam,vo susu or tatti ka combo h,pm
2019-11-25,10:35 pm,Neelam,,pm
2019-11-25,10:35 pm,Smridhiii,Wahi paani wale loose motion,pm
2019-11-25,10:35 pm,Smridhiii,,pm
2019-11-25,10:36 pm,Neelam,are bs,pm
2019-11-25,10:36 pm,Neelam,ab koi meko distb mt kro,pm
2019-11-25,10:36 pm,Neelam,m somu ka status dekh ra hu,pm
2019-11-25,10:36 pm,Smridhiii,,pm
2019-11-25,10:36 pm,Smridhiii,Ohhh,pm
2019-11-25,10:36 pm,Smridhiii,Dekha dekh,pm
2019-11-25,10:36 pm,Neelam,ha bhn,pm
2019-11-25,10:36 pm,Smridhiii,Buout mst decoration ki h usne,pm
2019-11-25,10:36 pm,Neelam,pura dekhungi is br,pm
2019-11-25,10:36 pm,Neelam,ha,pm
2019-11-25,10:37 pm,Neelam,teri bari m hi hg k chli ai thi,pm
2019-11-25,10:38 pm,Smridhiii,Kya bol rhi h,pm
2019-11-25,10:38 pm,Smridhiii,,pm
2019-11-25,10:39 pm,Neelam,yr mera net bht slw h,pm
2019-11-25,10:39 pm,Neelam,ni khul ri video,pm
2019-11-25,10:39 pm,Neelam,ab rt m dekhungi,pm
2019-11-25,10:39 pm,Anchuuu,Konsi,pm
2019-11-25,10:39 pm,Neelam,bye bye,pm
2019-11-25,10:39 pm,Neelam,status vali,pm
2019-11-25,10:39 pm,Anchuuu,Ohk bie bby,pm
2019-11-25,10:39 pm,Anchuuu,Ohk,pm
2019-11-25,10:39 pm,Neelam,bc teko kya lga,pm
2019-11-25,10:40 pm,Anchuuu,,pm
2019-11-25,10:40 pm,Anchuuu,Yo,pm
2019-11-26,11:13 am,Anchuuu,Sanjalifashionista.com,am
2019-11-26,11:14 am,Anchuuu,Ispr sare ek bar login krdo,am
2019-11-26,11:14 am,Anchuuu,,am
